"id";"taxonID";"scientificName";"family";"taxonRank";"scientificNameAuthorship";"taxonomicStatus";"countryCode";"threatStatus"
"1455";"1455";"Cereus mirabella";"CACTACEAE";"species";"N.P.Taylor";"accepted";"BR";"VU"
"1463";"1463";"Cipocereus bradei";"CACTACEAE";"species";"(Backeb. & Voll) Zappi & N.P.Taylor";"accepted";"BR";"VU"
"1464";"1464";"Cipocereus crassisepalus";"CACTACEAE";"species";"(Buining & Brederoo) Zappi & N.P.Taylor";"accepted";"BR";"EN"
"1465";"1465";"Cipocereus laniflorus";"CACTACEAE";"species";"N.P.Taylor & Zappi";"accepted";"BR";"EN"
"1468";"1468";"Cipocereus minensis";"CACTACEAE";"species";"(Werderm.) Ritter";"accepted";"BR";"VU"
"1469";"1469";"Cipocereus pusilliflorus";"CACTACEAE";"species";"(Ritter) Zappi & N.P.Taylor";"accepted";"BR";"CR"
"1474";"1474";"Coleocephalocereus buxbaumianus subsp. flavisetus";"CACTACEAE";"species";"(Ritter) N.P.Taylor & Zappi";"accepted";"BR";"VU"
"1481";"1481";"Coleocephalocereus purpureus";"CACTACEAE";"species";"(Buining & Brederoo) Ritter";"accepted";"BR";"EN"
"1483";"1483";"Discocactus bahiensis";"CACTACEAE";"species";"Britton & Rose";"accepted";"BR";"VU"
"25347";"25347";"Discocactus catingicola";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"VU"
"1488";"1488";"Discocactus horstii";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"CR"
"1493";"1493";"Discocactus pseudoinsignis";"CACTACEAE";"species";"N.P.Taylor & Zappi";"accepted";"BR";"CR"
"1496";"1496";"Discocactus zehntneri";"CACTACEAE";"species";"Britton & Rose";"accepted";"BR";"VU"
"102528";"102528";"Echinopsis calochlora";"CACTACEAE";"species";"K.Schum.";"accepted";"BR";"CR"
"102531";"102531";"Echinopsis oxygona";"CACTACEAE";"species";"(Link & Otto) Pfeiff. & Otto";"accepted";"BR";"EN"
"1515";"1515";"Espostoopsis dybowskii";"CACTACEAE";"species";"(Rol.-Goss.) Buxb.";"accepted";"BR";"EN"
"1517";"1517";"Facheiroa cephaliomelana";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"EN"
"1519";"1519";"Facheiroa cephaliomelana subsp. estevesii";"CACTACEAE";"species";"(P.J.Braun) N.P.Taylor & Zappi";"accepted";"BR";"EN"
"1521";"1521";"Facheiroa ulei";"CACTACEAE";"species";"(Gürke) Werderm.";"accepted";"BR";"EN"
"102559";"102559";"Frailea buenekeri";"CACTACEAE";"species";"W.R.Abraham";"accepted";"BR";"EN"
"1523";"1523";"Frailea castanea";"CACTACEAE";"species";"Backeb.";"accepted";"BR";"EN"
"1527";"1527";"Frailea mammifera";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"CR"
"1529";"1529";"Frailea phaeodisca";"CACTACEAE";"species";"(Speg.) Speg.";"accepted";"BR";"EN"
"1530";"1530";"Frailea pumila";"CACTACEAE";"species";"(Lem.) Britton & Rose";"accepted";"BR";"VU"
"1531";"1531";"Frailea pygmaea";"CACTACEAE";"species";"(Speg.) Britton & Rose";"accepted";"BR";"VU"
"1533";"1533";"Gymnocalycium denudatum";"CACTACEAE";"species";"(Link & Otto) Pfeiff. ex Mittler";"accepted";"BR";"EN"
"1545";"1545";"Hatiora herminiae";"CACTACEAE";"species";"(Porto & Castell.) Backeb. ex Barthlott";"accepted";"BR";"VU"
"1559";"1559";"Melocactus azureus";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"EN"
"1566";"1566";"Melocactus conoideus";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"CR"
"1567";"1567";"Melocactus deinacanthus";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"CR"
"1561";"1561";"Melocactus ferreophilus";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"EN"
"1573";"1573";"Melocactus glaucescens";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"EN"
"1575";"1575";"Melocactus lanssensianus";"CACTACEAE";"species";"P.J.Braun";"accepted";"BR";"EN"
"1582";"1582";"Melocactus pachyacanthus";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"EN"
"1585";"1585";"Melocactus paucispinus";"CACTACEAE";"species";"Heimen & R.J.Paul";"accepted";"BR";"VU"
"1591";"1591";"Melocactus violaceus";"CACTACEAE";"species";"Pfeiff.";"accepted";"BR";"VU"
"1593";"1593";"Melocactus violaceus subsp. ritteri";"CACTACEAE";"species";"N.P.Taylor";"accepted";"BR";"EN"
"1597";"1597";"Micranthocereus albicephalus";"CACTACEAE";"species";"(Buining & Brederoo) F.Ritter";"accepted";"BR";"EN"
"1598";"1598";"Micranthocereus auriazureus";"CACTACEAE";"species";"Buining & Brederoo";"accepted";"BR";"EN"
"1599";"1599";"Micranthocereus dolichospermaticus";"CACTACEAE";"species";"(Buining & Brederoo) F.Ritter";"accepted";"BR";"EN"
"1602";"1602";"Micranthocereus polyanthus";"CACTACEAE";"species";"(Werderm.) Backeb.";"accepted";"BR";"EN"
"1606";"1606";"Micranthocereus streckeri";"CACTACEAE";"species";"Van Heek & Van Criek.";"accepted";"BR";"CR"
"1607";"1607";"Micranthocereus violaciflorus";"CACTACEAE";"species";"Buining";"accepted";"BR";"EN"
"102566";"102566";"Parodia concinna";"CACTACEAE";"species";"(Monv.) N.P.Taylor";"accepted";"BR";"EN"
"6619";"6619";"Parodia crassigibba";"CACTACEAE";"species";"(Ritter) N.P.Taylor";"accepted";"BR";"EN"
"6620";"6620";"Parodia erinacea";"CACTACEAE";"species";"(Haw.) N.P.Taylor";"accepted";"BR";"EN"
"1624";"1624";"Parodia mammulosa";"CACTACEAE";"species";"(Lem.) N.P.Taylor";"accepted";"BR";"EN"
"114559";"114559";"Parodia oxycostata";"CACTACEAE";"species";"(Buining & Brederoo) Hofacker";"accepted";"BR";"VU"
"114562";"114562";"Parodia rechensis";"CACTACEAE";"species";"(Buining) Brandt";"accepted";"BR";"CR"
"6626";"6626";"Parodia scopa";"CACTACEAE";"species";"(Spreng.) N.P.Taylor";"accepted";"BR";"EN"
"1634";"1634";"Pereskia aureiflora";"CACTACEAE";"species";"Ritter";"accepted";"BR";"VU"
"1646";"1646";"Pilosocereus aurisetus subsp. aurilanatus";"CACTACEAE";"species";"(Ritter) Zappi";"accepted";"BR";"EN"
"1648";"1648";"Pilosocereus azulensis";"CACTACEAE";"species";"N.P.Taylor & Zappi";"accepted";"BR";"CR"
"1658";"1658";"Pilosocereus floccosus subsp. quadricostatus";"CACTACEAE";"species";"(Ritter) Zappi";"accepted";"BR";"EN"
"1659";"1659";"Pilosocereus fulvilanatus";"CACTACEAE";"species";"(Buining & Brederoo) Ritter";"accepted";"BR";"EN"
"1662";"1662";"Pilosocereus glaucochrous";"CACTACEAE";"species";"(Werderm.) Byles & G.D.Rowley";"accepted";"BR";"VU"
"1667";"1667";"Pilosocereus magnificus";"CACTACEAE";"species";"(Buining & Brederoo) Ritter";"accepted";"BR";"EN"
"25350";"25350";"Pilosocereus multicostatus";"CACTACEAE";"species";"Ritter";"accepted";"BR";"EN"
"1690";"1690";"Rhipsalis cereoides";"CACTACEAE";"species";"(Backeb. & Voll) Backeb.";"accepted";"BR";"CR"
"1715";"1715";"Rhipsalis pacheco-leonis";"CACTACEAE";"species";"Loefgr.";"accepted";"BR";"EN"
"1721";"1721";"Rhipsalis paradoxa subsp. septentrionalis";"CACTACEAE";"species";"N.P.Taylor & Barthlott";"accepted";"BR";"EN"
"1738";"1738";"Schlumbergera kautskyi";"CACTACEAE";"species";"(Horobin & McMillan) N.P.Taylor";"accepted";"BR";"EN"
"1739";"1739";"Schlumbergera microsphaerica";"CACTACEAE";"species";"(K.Schum.) Hoevel";"accepted";"BR";"VU"
"1740";"1740";"Schlumbergera opuntioides";"CACTACEAE";"species";"(Loefgr. & Dusén) D.R.Hunt";"accepted";"BR";"VU"
"1751";"1751";"Tacinga braunii";"CACTACEAE";"species";"Esteves";"accepted";"BR";"VU"
"1760";"1760";"Uebelmannia buiningii";"CACTACEAE";"species";"Donald";"accepted";"BR";"CR"
"1762";"1762";"Uebelmannia gummifera";"CACTACEAE";"species";"(Backeb. & Voll) Buining";"accepted";"BR";"VU"
"1770";"1770";"Uebelmannia pectinifera";"CACTACEAE";"species";"Buining";"accepted";"BR";"EN"
"6873";"6873";"Kielmeyera occhioniana";"Calophyllaceae";"species";"Saddi";"accepted";"BR";"EN"
"6877";"6877";"Kielmeyera rufotomentosa";"Calophyllaceae";"species";"Saddi";"accepted";"BR";"CR"
"6879";"6879";"Kielmeyera rupestris";"Calophyllaceae";"species";"Duarte";"accepted";"BR";"CR"
"6880";"6880";"Kielmeyera sigillata";"Calophyllaceae";"species";"Saddi";"accepted";"BR";"CR"
"101535";"101535";"Boopis bupleuroides";"CALYCERACEAE";"species";"(Less.) C.A. Muell";"accepted";"BR";"EN"
"101536";"101536";"Boopis itatiaiae";"CALYCERACEAE";"species";"Dusén";"accepted";"BR";"EN"
"6636";"6636";"Lobelia hilaireana";"CAMPANULACEAE";"species";"(Kanitz) E.Wimm.";"accepted";"BR";"EN"
"6637";"6637";"Lobelia langeana";"CAMPANULACEAE";"species";"Dusén";"accepted";"BR";"EN"
"34583";"34583";"Lobelia santos-limae";"CAMPANULACEAE";"species";"Brade";"accepted";"BR";"CR"
"15090";"15090";"Valeriana glaziovii";"Caprifoliaceae";"species";"Taub.";"accepted";"BR";"EN"
"15091";"15091";"Valeriana glechomifolia";"Caprifoliaceae";"species";"F.G.Mey.";"accepted";"BR";"EN"
"15092";"15092";"Valeriana organensis";"Caprifoliaceae";"species";"Gardner";"accepted";"BR";"CR"
"15094";"15094";"Valeriana reitziana";"CAPRIFOLIACEAE";"species";"Borsini";"accepted";"BR";"VU"
"15097";"15097";"Valeriana tajuvensis";"Caprifoliaceae";"species";"Sobral";"accepted";"BR";"VU"
"16746";"16746";"Maytenus acanthophylla";"CELASTRACEAE";"species";"Reissek";"accepted";"BR";"VU"
"6749";"6749";"Maytenus basidentata";"CELASTRACEAE";"species";"Reissek";"accepted";"BR";"CR"
"16751";"16751";"Maytenus quadrangulata";"CELASTRACEAE";"species";"(Schrad.) Loes.";"accepted";"BR";"EN"
"28278";"28278";"Maytenus rupestris";"CELASTRACEAE";"species";"Pirani & Carv.-Okano";"accepted";"BR";"VU"
"6779";"6779";"Peritassa longifolia";"CELASTRACEAE";"species";"Lombardi";"accepted";"BR";"VU"
"6781";"6781";"Peritassa sadleri";"CELASTRACEAE";"species";"Lombardi";"accepted";"BR";"CR"
"6793";"6793";"Salacia mosenii";"CELASTRACEAE";"species";"A.C.Sm.";"accepted";"BR";"CR"
"104630";"104630";"Tontelea lanceolata";"CELASTRACEAE";"species";"(Miers) A.C.Sm.";"accepted";"BR";"EN"
"6801";"6801";"Tontelea martiana";"CELASTRACEAE";"species";"(Miers) A.C.Sm.";"accepted";"BR";"EN"
"16762";"16762";"Couepia belemii";"CHRYSOBALANACEAE";"species";"Prance";"accepted";"BR";"VU"
"34628";"34628";"Couepia carautae";"CHRYSOBALANACEAE";"species";"Prance";"accepted";"BR";"EN"
"34643";"34643";"Couepia joaquinae";"CHRYSOBALANACEAE";"species";"Prance";"accepted";"BR";"CR"
"34645";"34645";"Couepia leitaofilhoi";"CHRYSOBALANACEAE";"species";"Prance";"accepted";"BR";"VU"
"34650";"34650";"Couepia meridionalis";"CHRYSOBALANACEAE";"species";"Prance";"accepted";"BR";"CR"
"16782";"16782";"Couepia schottii";"CHRYSOBALANACEAE";"species";"Fritsch";"accepted";"BR";"EN"
"34666";"34666";"Exellodendron gracile";"CHRYSOBALANACEAE";"species";"(Kuhlm.) Prance";"accepted";"BR";"EN"
"16801";"16801";"Hirtella insignis";"CHRYSOBALANACEAE";"species";"Briq. ex Prance";"accepted";"BR";"EN"
"34690";"34690";"Hirtella parviunguis";"CHRYSOBALANACEAE";"species";"Prance";"accepted";"BR";"CR"
"16808";"16808";"Hirtella santosii";"CHRYSOBALANACEAE";"species";"Prance";"accepted";"BR";"EN"
"34712";"34712";"Licania arianeae";"CHRYSOBALANACEAE";"species";"Prance";"accepted";"BR";"EN"
"16819";"16819";"Licania belemii";"CHRYSOBALANACEAE";"species";"Prance";"accepted";"BR";"EN"
"34717";"34717";"Licania conferruminata";"CHRYSOBALANACEAE";"species";"Prance";"accepted";"BR";"CR"
"34739";"34739";"Licania indurata";"CHRYSOBALANACEAE";"species";"Pilg.";"accepted";"BR";"EN"
"34782";"34782";"Parinari brasiliensis";"CHRYSOBALANACEAE";"species";"(Schott) Hook.f.";"accepted";"BR";"EN"
"6810";"6810";"Helianthemum brasiliense";"CISTACEAE";"species";"(Lam.) Pers.";"accepted";"BR";"EN"
"6831";"6831";"Clusia aemygdioi";"CLUSIACEAE";"species";"Gomes da Silva & B.Weinberg";"accepted";"BR";"EN"
"6896";"6896";"Buchenavia parvifolia subsp. Rabelloana";"COMBRETACEAE";"species";"(Mattos) Alwan et Stace";"accepted";"BR";"VU"
"16893";"16893";"Combretum rupicola";"COMBRETACEAE";"species";"Ridl.";"accepted";"BR";"CR"
"6914";"6914";"Terminalia acuminata";"COMBRETACEAE";"species";"(Allemão) Eichler";"accepted";"BR";"EN"
"6925";"6925";"Dichorisandra acaulis";"COMMELINACEAE";"species";"Cogn.";"accepted";"BR";"EN"
"6929";"6929";"Dichorisandra glaziovii";"COMMELINACEAE";"species";"Taub.";"accepted";"BR";"VU"
"6932";"6932";"Dichorisandra leucophthalmos";"COMMELINACEAE";"species";"Hook.";"accepted";"BR";"VU"
"6933";"6933";"Dichorisandra neglecta";"COMMELINACEAE";"species";"Brade";"accepted";"BR";"CR"
"6940";"6940";"Siderasis fuscata";"COMMELINACEAE";"species";"(Lodd.) H.E.Moore";"accepted";"BR";"EN"
"6961";"6961";"Rourea cnestidifolia";"CONNARACEAE";"species";"G.Schellenb.";"accepted";"BR";"EN"
"6967";"6967";"Rourea pseudospadicea";"CONNARACEAE";"species";"G.Schellenb.";"accepted";"BR";"EN"
"6994";"6994";"Evolvulus chrysotrichos";"CONVOLVULACEAE";"species";"Meisn.";"accepted";"BR";"EN"
"28384";"28384";"Evolvulus glaziovii";"CONVOLVULACEAE";"species";"Dammer";"accepted";"BR";"VU"
"28387";"28387";"Evolvulus kramerioides";"CONVOLVULACEAE";"species";"Mart.";"accepted";"BR";"VU"
"28391";"28391";"Evolvulus rariflorus";"CONVOLVULACEAE";"species";"(Meisn.) Ooststr.";"accepted";"BR";"VU"
"7013";"7013";"Evolvulus riedelii";"CONVOLVULACEAE";"species";"Meisn.";"accepted";"BR";"EN"
"7018";"7018";"Evolvulus stellariifolius";"CONVOLVULACEAE";"species";"Ooststr.";"accepted";"BR";"EN"
"82051";"82051";"Ipomoea carajasensis";"CONVOLVULACEAE";"species";"D.F.Austin";"accepted";"BR";"VU"
"82052";"82052";"Ipomoea cavalcantei";"CONVOLVULACEAE";"species";"D.F.Austin";"accepted";"BR";"EN"
"7034";"7034";"Ipomoea daturiflora";"CONVOLVULACEAE";"species";"Meisn.";"accepted";"BR";"VU"
"28410";"28410";"Ipomoea macedoi";"CONVOLVULACEAE";"species";"Hoehne";"accepted";"BR";"CR"
"7066";"7066";"Ipomoea subrevoluta";"CONVOLVULACEAE";"species";"Choisy";"accepted";"BR";"VU"
"17021";"17021";"Jacquemontia cephalantha";"CONVOLVULACEAE";"species";"Hallier f.";"accepted";"BR";"VU"
"28438";"28438";"Jacquemontia revoluta";"CONVOLVULACEAE";"species";"Sim.-Bianch.";"accepted";"BR";"EN"
"111348";"111348";"Merremia repens";"CONVOLVULACEAE";"species";"D.F.Austin";"accepted";"BR";"EN"
"102469";"102469";"Crassula peduncularis";"CRASSULACEAE";"species";"(Sm.) Meigen";"accepted";"BR";"CR"
"48806";"48806";"Asplundia polymera subsp. reitzii";"CYCLANTHACEAE";"species";"Harling";"accepted";"BR";"VU"
"25399";"25399";"Bulbostylis distichoides";"CYPERACEAE";"species";"Lye";"accepted";"BR";"VU"
"34893";"34893";"Bulbostylis nesiotis";"CYPERACEAE";"species";"(Hemsl.) C.B.Clarke";"accepted";"BR";"VU"
"34898";"34898";"Bulbostylis smithii";"CYPERACEAE";"species";"Barros";"accepted";"BR";"EN"
"49326";"49326";"Cyperus atlanticus";"CYPERACEAE";"species";"Hemsl.";"accepted";"BR";"VU"
"7214";"7214";"Hypolytrum amorimii";"CYPERACEAE";"species";"M.Alves & W.W.Thomas";"accepted";"BR";"CR"
"7215";"7215";"Hypolytrum bahiense";"CYPERACEAE";"species";"M.Alves & W.W.Thomas";"accepted";"BR";"EN"
"7219";"7219";"Hypolytrum lucennoi";"CYPERACEAE";"species";"M.Alves & W.W.Thomas";"accepted";"BR";"VU"
"35080";"35080";"Hypolytrum paraense";"CYPERACEAE";"species";"M.Alves & W.W.Thomas";"accepted";"BR";"EN"
"35095";"35095";"Lagenocarpus bracteosus";"CYPERACEAE";"species";"C.B.Clarke";"accepted";"BR";"EN"
"7240";"7240";"Pleurostachys pilulifera";"CYPERACEAE";"species";"Longhi-Wagner, Baldini & A.C. Araújo";"accepted";"BR";"CR"
"35240";"35240";"Scleria balansae";"CYPERACEAE";"species";"Maury ex Micheli";"accepted";"BR";"VU"
"7325";"7325";"Trilepis tenuis";"CYPERACEAE";"species";"Vitta";"accepted";"BR";"CR"
"7328";"7328";"Stephanopodium engleri";"DICHAPETALACEAE";"species";"Baill.";"accepted";"BR";"EN"
"7330";"7330";"Stephanopodium magnifolium";"DICHAPETALACEAE";"species";"Prance";"accepted";"BR";"CR"
"90947";"90947";"Dicksonia sellowiana";"DICKSONIACEAE";"species";"Hook.";"accepted";"BR";"EN"
"96138";"96138";"Atractylocarpus brasiliensis";"DICRANACEAE";"species";"(Müll.Hal.) R.S.Williams";"accepted";"BR";"EN"
"96139";"96139";"Atractylocarpus longisetus";"DICRANACEAE";"species";"(Hook.) E.B.Bartram";"accepted";"BR";"EN"
"96155";"96155";"Campylopus densicoma";"DICRANACEAE";"species";"(Müll.Hal.) Paris";"accepted";"BR";"EN"
"7345";"7345";"Davilla glaziovii";"DILLENIACEAE";"species";"Eichler";"accepted";"BR";"CR"
"7350";"7350";"Davilla macrocarpa";"DILLENIACEAE";"species";"Aymard";"accepted";"BR";"VU"
"7360";"7360";"Doliocarpus lancifolius";"DILLENIACEAE";"species";"Kubitzki";"accepted";"BR";"EN"
"35282";"35282";"Dioscorea asperula";"DIOSCOREACEAE";"species";"Pedralli";"accepted";"BR";"VU"
"7393";"7393";"Dioscorea loefgrenii";"DIOSCOREACEAE";"species";"R.Knuth";"accepted";"BR";"VU"
"7394";"7394";"Dioscorea mantiqueirensis";"DIOSCOREACEAE";"species";"R.Knuth";"accepted";"BR";"CR"
"35333";"35333";"Dioscorea pseudomacrocapsa";"DIOSCOREACEAE";"species";"G.M.Barroso et al.";"accepted";"BR";"EN"
"7411";"7411";"Dioscorea sanpaulensis";"DIOSCOREACEAE";"species";"R.Knuth";"accepted";"BR";"EN"
"7418";"7418";"Dioscorea trilinguis";"DIOSCOREACEAE";"species";"Griseb.";"accepted";"BR";"EN"
"96225";"96225";"Chrysoblastella chilensis";"DITRICHACEAE";"species";"(Mont.) Reimers";"accepted";"BR";"EN"
"25440";"25440";"Drosera graomogolensis";"DROSERACEAE";"species";"T.Silva";"accepted";"BR";"EN"
"91003";"91003";"Elaphoglossum acrocarpum";"DRYOPTERIDACEAE";"species";"(Mart.) T.Moore";"accepted";"BR";"VU"
"91007";"91007";"Elaphoglossum amplissimum";"DRYOPTERIDACEAE";"species";"(Fée) Christ";"accepted";"BR";"EN"
"91011";"91011";"Elaphoglossum beckeri";"DRYOPTERIDACEAE";"species";"Brade";"accepted";"BR";"CR"
"91118";"91118";"Megalastrum wacketii";"DRYOPTERIDACEAE";"species";"(Rosenst. ex C.Chr.) A.R.Sm. & R.C.Moran";"accepted";"BR";"EN"
"108639";"108639";"Polystichum bradei";"DRYOPTERIDACEAE";"species";"Rosenst.";"accepted";"BR";"EN"
"7450";"7450";"Sloanea obtusifolia";"ELAEOCARPACEAE";"species";"(Moric.) Schum.";"accepted";"BR";"EN"
"x001";"x001";"Ephedra tweediana";"Ephedraceae";"species";"C.A.Mey.";"accepted";"BR";"NE"
"7476";"7476";"Gaultheria sleumeriana";"ERICACEAE";"species";"Kin.-Gouv.";"accepted";"BR";"CR"
"7480";"7480";"Gaylussacia angulata";"ERICACEAE";"species";"Gardner";"accepted";"BR";"EN"
"7484";"7484";"Gaylussacia caparoensis";"ERICACEAE";"species";"Sleumer";"accepted";"BR";"EN"
"28644";"28644";"Gaylussacia centunculifolia";"ERICACEAE";"species";"Sleumer";"accepted";"BR";"EN"
"17329";"17329";"Gaylussacia harleyi";"ERICACEAE";"species";"Kin.-Gouv.";"accepted";"BR";"VU"
"28652";"28652";"Gaylussacia oleifolia";"ERICACEAE";"species";"Dunal";"accepted";"BR";"EN"
"7496";"7496";"Gaylussacia pruinosa";"ERICACEAE";"species";"Loes.";"accepted";"BR";"CR"
"115535";"115535";"Gaylussacia retivenia";"ERICACEAE";"species";"Sleumer";"accepted";"BR";"CR"
"7504";"7504";"Gaylussacia setosa";"ERICACEAE";"species";"Kin.-Gouv.";"accepted";"BR";"CR"
"28661";"28661";"Actinocephalus cipoensis";"ERIOCAULACEAE";"species";"(Silveira) Sano";"accepted";"BR";"CR"
"28662";"28662";"Actinocephalus claussenianus";"ERIOCAULACEAE";"species";"(Körn.) Sano";"accepted";"BR";"VU"
"116305";"116305";"Comanthera bahiensis";"ERIOCAULACEAE";"species";"(Moldenke) L.R.Parra & Giul.";"accepted";"BR";"EN"
"116309";"116309";"Comanthera brasiliana";"ERIOCAULACEAE";"species";"(Giul.) L.R.Parra & Giul.";"accepted";"BR";"CR"
"116319";"116319";"Comanthera elegans";"ERIOCAULACEAE";"species";"(Bong.) L.R.Parra & Giul.";"accepted";"BR";"EN"
"116330";"116330";"Comanthera harleyi";"ERIOCAULACEAE";"species";"(Moldenke) L.R.Parra & Giul.";"accepted";"BR";"VU"
"116362";"116362";"Comanthera mucugensis";"ERIOCAULACEAE";"species";"(Giul.) L.R.Parra & Giul.";"accepted";"BR";"EN"
"28717";"28717";"Leiothrix echinocephala";"ERIOCAULACEAE";"species";"Ruhland";"accepted";"BR";"VU"
"28776";"28776";"Paepalanthus ater";"ERIOCAULACEAE";"species";"Silveira";"accepted";"BR";"CR"
"7604";"7604";"Paepalanthus hydra";"ERIOCAULACEAE";"species";"Ruhland";"accepted";"BR";"EN"
"7665";"7665";"Syngonanthus itambeensis";"ERIOCAULACEAE";"species";"Silveira";"accepted";"BR";"EN"
"17402";"17402";"Syngonanthus laricifolius";"ERIOCAULACEAE";"species";"(Gardner) Ruhland";"accepted";"BR";"VU"
"17417";"17417";"Erythroxylum bezerrae";"ERYTHROXYLACEAE";"species";"Plowman";"accepted";"BR";"EN"
"7687";"7687";"Erythroxylum catharinense";"ERYTHROXYLACEAE";"species";"Amaral";"accepted";"BR";"EN"
"7692";"7692";"Erythroxylum compressum";"ERYTHROXYLACEAE";"species";"Peyr.";"accepted";"BR";"EN"
"7707";"7707";"Erythroxylum leal-costae";"ERYTHROXYLACEAE";"species";"Plowman";"accepted";"BR";"CR"
"7712";"7712";"Erythroxylum mattos-silvae";"ERYTHROXYLACEAE";"species";"Plowman";"accepted";"BR";"EN"
"7713";"7713";"Erythroxylum membranaceum";"ERYTHROXYLACEAE";"species";"Plowman";"accepted";"BR";"EN"
"82413";"82413";"Erythroxylum nelson-rosae";"ERYTHROXYLACEAE";"species";"Plowman";"accepted";"BR";"EN"
"7725";"7725";"Erythroxylum pauferrense";"ERYTHROXYLACEAE";"species";"Plowman";"accepted";"BR";"EN"
"7726";"7726";"Erythroxylum petrae-caballi";"ERYTHROXYLACEAE";"species";"Plowman";"accepted";"BR";"VU"
"x002";"x002";"Erythroxylum substriatum";"Erythroxylaceae";"species";"O.E.Schulz";"accepted";"BR";"NE"
"17437";"17437";"Erythroxylum tianguanum";"ERYTHROXYLACEAE";"species";"Plowman";"accepted";"BR";"CR"
"7742";"7742";"Escallonia obtusissima";"ESCALLONIACEAE";"species";"A.St.-Hil.";"accepted";"BR";"VU"
"7743";"7743";"Escallonia petrophila";"ESCALLONIACEAE";"species";"Rambo & Sleumer";"accepted";"BR";"EN"
"35646";"35646";"Adenophaedra cearensis";"EUPHORBIACEAE";"species";"Secco";"accepted";"BR";"CR"
"35659";"35659";"Algernonia dimitrii";"EUPHORBIACEAE";"species";"(Emmerich) G.L.Webster";"accepted";"BR";"CR"
"35662";"35662";"Algernonia kuhlmannii";"EUPHORBIACEAE";"species";"(Emmerich) G.L.Webster";"accepted";"BR";"CR"
"35670";"35670";"Astraea cincta";"EUPHORBIACEAE";"species";"(Müll.Arg.) Caruzo & Cordeiro";"accepted";"BR";"EN"
"35681";"35681";"Bernardia confertifolia";"EUPHORBIACEAE";"species";"Müll.Arg.";"accepted";"BR";"EN"
"29148";"29148";"Bernardia crassifolia";"EUPHORBIACEAE";"species";"Müll.Arg.";"accepted";"BR";"EN"
"35695";"35695";"Caperonia buettneriacea";"EUPHORBIACEAE";"species";"Müll.Arg.";"accepted";"BR";"VU"
"35710";"35710";"Chiropetalum foliosum";"EUPHORBIACEAE";"species";"(Müll.Arg.) Pax & K.Hoffm.";"accepted";"BR";"EN"
"35712";"35712";"Chiropetalum gymnadenium";"EUPHORBIACEAE";"species";"(Müll.Arg.) Pax & K.Hoffm.";"accepted";"BR";"VU"
"29215";"29215";"Croton leptobotryus";"EUPHORBIACEAE";"species";"Müll.Arg.";"accepted";"BR";"VU"
"17555";"17555";"Dalechampia purpurata";"EUPHORBIACEAE";"species";"Cordeiro";"accepted";"BR";"EN"
"36010";"36010";"Dalechampia riparia";"EUPHORBIACEAE";"species";"L.B.Sm. & Downs";"accepted";"BR";"CR"
